source_row,variant_code,flags
16868,vmm-c7e8f2e0459e1f01a171b6f0ac72a68ca8a168711d64bf78ff9674f3721a3143,LEGACY_QUOTE_REQUIRED
16869,vmm-2f65c1e5ae7f0bc5abae0b489bf59ce5288247522e79c7443f947e7dad142f17,LEGACY_QUOTE_REQUIRED
16870,vmm-fdb08316ae84e64033f3be9b298754fa4b7be46894684d35013268940da6f8b4,LEGACY_QUOTE_REQUIRED
16871,vmm-a124030854d62499c3681f855600235c7ea03310de011fd3a5b1a89eb9c49097,MASS_UNKNOWN_OR_OUTLIER;LEGACY_QUOTE_REQUIRED
16872,vmm-c24a6d4fb66f2efbef08caa0dfbee2fa61bd1fc323cf589249bf9679be804c48,LEGACY_QUOTE_REQUIRED
16873,vmm-26029396021a084d23b65d63b8c6dd8c7ee7608be235b194caa85874f40bf3c3,LEGACY_QUOTE_REQUIRED
16874,vmm-0d83bbda0f449cf74b1b432afa96fd15b1f07b9c1c484c3ea08c3fd7f436f6da,LEGACY_QUOTE_REQUIRED
16875,vmm-55bd3880e569be20c39ef95fff42fbec5262f789c91e05255e983e04c4864e18,LEGACY_QUOTE_REQUIRED
16876,vmm-a59235cd4ee6e29b110d03d50e3010e2c800dc8a1890e2c135ddd62b0ac611f6,LEGACY_QUOTE_REQUIRED
16877,vmm-bd712fd9a26ead2f5af6364316abd2aebd4ce6d72e464ff373267139bb848b41,LEGACY_QUOTE_REQUIRED
16878,vmm-07c70f9482684424d6fc5f10b26f483986c5ce40162c96309261c46a81902fbe,LEGACY_QUOTE_REQUIRED
16879,vmm-c686253c3465f06db9a173f8fb79fd05f5e379a79c5870f10643414653d4376f,LEGACY_QUOTE_REQUIRED
16880,vmm-3b8095378674305b4df66103363ee32f151bc385f25d324225c1e075423b9d52,LEGACY_QUOTE_REQUIRED
16881,vmm-82249d3f9f2027c2c9d660905dd50e1c9282957502462541d750fe91d1fd7c92,LEGACY_QUOTE_REQUIRED
16882,vmm-3d076036167637cccbb9e580ee663cd4cb5b592cd6ae267936fb0a16ea96ba24,LEGACY_QUOTE_REQUIRED
16883,vmm-0b9f32d87323824c38bf41cb73a40a95331ba713d2cd0a4be60eb9df8aa3b52a,LEGACY_QUOTE_REQUIRED
16884,vmm-7b3065c1f5305bca373060a92c3570eadcf97bb485edecd998cbb5a3d335fe77,LEGACY_QUOTE_REQUIRED
16885,vmm-33f08d3d354e05ade25401d79a2bd6fc6c6310ba6db5711a0e6feed7d545fd4b,LEGACY_QUOTE_REQUIRED
16886,vmm-217854046b52dc61f7eceae1ae3316fc4aa63c97e07e8db2ddf2c7da068ed9b6,LEGACY_QUOTE_REQUIRED
16887,vmm-b347899f0c8374980f0afa0619bd4be1f57731cbba55337dc57520241acb8b23,LEGACY_QUOTE_REQUIRED
16888,vmm-ed36ddc4074ff4c2e81e101873b62038cceb8b274e02b00f6099c43f73ec7aab,LEGACY_QUOTE_REQUIRED
16889,vmm-f7800bd24cd9f2ea08cd5124888aaeb43ed6c1e1bc11da35e1cb759867a65a10,LEGACY_QUOTE_REQUIRED
16890,vmm-3de521db2d8b7917eb70b96f86f8161c8b46c096e289b2099e5ea3622b24a2a0,LEGACY_QUOTE_REQUIRED
16891,vmm-b829756e36a9cd520eb16bacf88a30af08984dd7c753369e3de760ab18a83149,LEGACY_QUOTE_REQUIRED
16892,vmm-3a22c89fc311127bc2cb20666db606b90047c0ce4298de2cefcdf55791b45640,LEGACY_QUOTE_REQUIRED
16893,vmm-c1e1a27af8997d63b8c959f1a28f9a7e86cae098e718482384fd943f80ae24d2,LEGACY_QUOTE_REQUIRED
16894,vmm-b495db4fc24f5eb7ff4e2592018ec9ef81a34d8ca1d1aca3b56b57a8b2bdefd8,LEGACY_QUOTE_REQUIRED
16895,vmm-bb174e31887371203c9445bb4684bcff8e40c65ee949994eefb18354051ff485,LEGACY_QUOTE_REQUIRED
16896,vmm-6da590bb00e3abc46cea00d6a4dddfd8bd383cc1b46fe4521ee42a99b8d010f8,LEGACY_QUOTE_REQUIRED
16897,vmm-f8c8f2737347e5e83670d59d96dbb526cf9e9d9b2972a65b6a3f36b9227be151,LEGACY_QUOTE_REQUIRED
16898,vmm-0be446ffa7fa5757cbeb10e4e29c384f793c760f5ef9de709d1d4035a34a3663,LEGACY_QUOTE_REQUIRED
16899,vmm-efb035fad68deaf585310b63ac030d6d7d221ccffe8a8a0ff2af4bac4185ef5b,LEGACY_QUOTE_REQUIRED
16900,vmm-5e91dcb35080681105c869c2fbfe2e841ad85ddd9b7d773363d635e2057925ce,LEGACY_QUOTE_REQUIRED
16901,vmm-fb969fb541637a1a38cc271f661bc758231e18687eb8876ed609d18935e9d56e,LEGACY_QUOTE_REQUIRED
16902,vmm-ea20c9b4c4abd5b9b9bbae5d6919340d00532f90fc0ab560008e659ea50e7b2d,LEGACY_QUOTE_REQUIRED
16903,vmm-ea7c82495d1e3a07046a066b7da0da79c02c7d54cf5f23d0fc31995f5752d053,LEGACY_QUOTE_REQUIRED
16904,vmm-5a5df06021d06374c13c545e838cb87387422951b7d70af4bf4e2f1d73460011,LEGACY_QUOTE_REQUIRED
16905,vmm-d81a5d103b5072aa46d853eca315fdbca95d78e12101a825da3f482ed4c02541,LEGACY_QUOTE_REQUIRED
16906,vmm-8f4ccb296e5a6844fe02cecd3cb5e09f85889768d5e3516f7859fadab7c1a17e,LEGACY_QUOTE_REQUIRED
16907,vmm-16f8eb817345f25dde9117029591f80222930a5ddc234bb088c7dc2d958393cf,LEGACY_QUOTE_REQUIRED
16908,vmm-0daf0fa3ab9617e05088137159cff703572614abbb3862418a42a2aa3c8ef529,LEGACY_QUOTE_REQUIRED
16909,vmm-3f70aca4805474050b40f0bbce4b126a728b27e2f6b2778c3992a29d85312cc2,LEGACY_QUOTE_REQUIRED
16910,vmm-f38fc2cfe861f6bbb15405ee4db656dc97ed11de5bb5107847896b5d5633b42a,LEGACY_QUOTE_REQUIRED
16911,vmm-ad38b622b6060feec6f8083bcf508b1d94e82257deb1f5a52c6e0294acc625be,LEGACY_QUOTE_REQUIRED
16912,vmm-b594a9e0a09d081b5ebfbf6d7ca915059bb6497275951964cb50441123f28c61,LEGACY_QUOTE_REQUIRED
16913,vmm-23ad14e6cd3749bd3d4f1b8b071d18feb46e99774572da3d10f19180f378fec0,LEGACY_QUOTE_REQUIRED
16914,vmm-2950ced3f86071588fdc238dac8eb7005a832d3d4271a8d4516c4a637bcec9e6,LEGACY_QUOTE_REQUIRED
16915,vmm-6edfa4d852517f5ca43460783465818993b71ab9fd6519cb1728171a5ba550ca,LEGACY_QUOTE_REQUIRED
16916,vmm-10bc7410bea46805bf63ae50263deda28084cfa55f9d70f6f1583abc51aaa265,LEGACY_QUOTE_REQUIRED
16917,vmm-67bd386b61491e3709fcb58e976f673b5fbab5fbe6e701b8ffe0e07b580405ba,MASS_UNKNOWN_OR_OUTLIER
16918,vmm-c016529d9348b1dcfc217d4a6642c6b1d865c7327b662afd7dbc660d7ed28068,MASS_UNKNOWN_OR_OUTLIER
16919,vmm-5fe0bb64b6eba04083cfa1314d130a42ba2fea0e5fb8cb4cf9d493e30185c37c,MASS_UNKNOWN_OR_OUTLIER
16920,vmm-ccdea4bfd83c1541a8a8eaa5504cc3a990cffaaa18e4c9df9a42291d3bcb914a,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
16921,vmm-0b87fa650aff9a59c4541e439e47c6c3aa3e47c7bb670ac54fa6dfedc5288a8b,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
16922,vmm-d6753ca54e99eae5249b35cc81f114f73ec3473d0dcacbb090b0fb9ef348ea81,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
16923,vmm-343ea7158056521a6e2c060d48f825a64070bd6221b723c17b06f98facf2c720,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
16926,vmm-8bb8388267cd538ec9f1da2138044ae0dafce88f47c666965b886d8d12f451c7,POWER_LABEL_CONFLICT
16943,vmm-93bdf0cf3c71ec8e1693edabd571e7f625b92e9160c4f9366e21e14faab5b4d7,TRANSMISSION_LABEL_CONFLICT
16979,vmm-0913be9cef18c44cac6f7039c97232dff0fd239ab8ae4567ab44d0886c39f64c,DISPLACEMENT_LABEL_CONFLICT
17055,vmm-c252db80eec69d16ff0774a7a603c2987e3a66f0101cdb51e0e94893eb4e5202,LEGACY_QUOTE_REQUIRED
17056,vmm-89f9c741484a475fba916102c0eebac1fd2bd1563b51d204062e30db0f3689d9,LEGACY_QUOTE_REQUIRED
17057,vmm-000c26e697d90bf66adaf24585efdb13fbc999453ca68651dfee0e1ed842dcae,LEGACY_QUOTE_REQUIRED
17058,vmm-0826a0ed7b8373b5fe8c905251258de21d77903bceda2dd31087ac40661a5e3f,LEGACY_QUOTE_REQUIRED
17059,vmm-6666f4f48e3624624afca7b84eb4be9a8c02860f65fa50e2143c0b36226166b8,LEGACY_QUOTE_REQUIRED
17060,vmm-c3e25faca3e1c79308af2010ada37d0d5b252f96290a1ee2d3c12fe71fabf8c9,LEGACY_QUOTE_REQUIRED
17061,vmm-ddc3c5ba7a357eda6fe43b838c4ae94a0c8897b122d352f0a86ba99ee2488709,LEGACY_QUOTE_REQUIRED
17062,vmm-3c8b0a6c00c6ed5b7d4241d89b801b6e0a3a32bfd6d116e9e2ac727a3283e4cb,LEGACY_QUOTE_REQUIRED
17063,vmm-80acbfbec374f503193280f3cae26472e2b7b4c89bfb3bb8eb31e61fe2ea783a,LEGACY_QUOTE_REQUIRED
17064,vmm-f3fa34edc6c3326c1cb74a7a5e56c287b4d3fbb4c4c74e7003e4e91dbe7b9bb1,LEGACY_QUOTE_REQUIRED
17065,vmm-6fb59f91abe1baecb6a2c743456dff5176eaea15ff96b08abf5928af9be40247,LEGACY_QUOTE_REQUIRED
17066,vmm-d8cb24f50ae31ea25fd6a54d6d450fa7adf9c37bf46f6a7ff9cc5ae4e646df16,LEGACY_QUOTE_REQUIRED
17067,vmm-21fb4814a36b85a5b176b3a962df4fe1a35b1e6ca75714721981b358565c7d05,LEGACY_QUOTE_REQUIRED
17068,vmm-fdbdf4eaaf6509e1407bb18b8d818abfa1555ab085760e0d00ea0959a32839f9,LEGACY_QUOTE_REQUIRED
17069,vmm-f5dc96bab0ab25c1a2469a962be621ba877491e54e79025585f811d63212ed65,LEGACY_QUOTE_REQUIRED
17173,vmm-ff15575ba57fdce5f8746bb94295be5ae36d73dfb00f76e4ce2ea2ffa8ad8f67,LEGACY_QUOTE_REQUIRED
17174,vmm-9eb1c6fe7e7453c949e3e41365afec8400a4d0214a6d0a4e76fb999cbcb9d2c6,LEGACY_QUOTE_REQUIRED
17175,vmm-5dce0e643771792620cf898fc5faa441a4d9b47856dba3f6d913f20c1e791223,LEGACY_QUOTE_REQUIRED
17176,vmm-3295eb74b4ba8acc5c62e2efc6a32748aa7b66d9484410d4a5d1d3bde5b2b6cc,LEGACY_QUOTE_REQUIRED
17177,vmm-781c70654cd14a222a8001de88511d086096a58c842a18b77c1f80f32340ce0a,LEGACY_QUOTE_REQUIRED
17178,vmm-0c18069fa7b05f07b082659be6899eb0ddc92857440b06556f48c96e98cd9577,LEGACY_QUOTE_REQUIRED
17179,vmm-d113c6bcccd0314f80289ca7e6e21ceb75ecc8c137c016e360bfe20d76537931,LEGACY_QUOTE_REQUIRED
17180,vmm-1c5d9976567a0ff1e349404c0e20a472fc0e1cd658ac1edcb00df02b67f64eee,LEGACY_QUOTE_REQUIRED
17181,vmm-06584d32689f0f0343161e9a9c3f69d2ef32f2de2f2acef09901d662eb567c44,LEGACY_QUOTE_REQUIRED
17182,vmm-659033512d152d700d97065804b7726ee18680358007b36907221b53911e30dd,LEGACY_QUOTE_REQUIRED
17183,vmm-a1bb952d1d43f38be366c6639e754663a50c8fa122b266ff3c8a5c6dab8a0432,LEGACY_QUOTE_REQUIRED
17184,vmm-1e7b93aca17f3f7804072fe6575893febd6f49ac4c0f1fdf6422782d1fbcf77c,LEGACY_QUOTE_REQUIRED
17185,vmm-72a207919b0d09db3771c8238e5fa88e9176c0116687806872ed88e956a1cecc,LEGACY_QUOTE_REQUIRED
17186,vmm-9938fef63c5b3676e7dae01108ac5e0df00b66ba069f5c7312e5fdb8ba74bc50,LEGACY_QUOTE_REQUIRED
17187,vmm-c2363a186f545b5809b6bf58738cc997050d69a78e206c804e9b3c80c36d3870,LEGACY_QUOTE_REQUIRED
17188,vmm-a9b04ce7f57918f5857d6a685a19c7180243f408f212d4dbbe1bb57edce31bbd,LEGACY_QUOTE_REQUIRED
17189,vmm-53119f76cd8a1ed9d6a5498805a6643ff0685b9117b5bfa176e54a2bd01478d1,LEGACY_QUOTE_REQUIRED
17190,vmm-a30a36d38863220f0a8c486131054deebb969adcf46c508acb58207bbb86f778,LEGACY_QUOTE_REQUIRED
17191,vmm-6573a77e17c40929bc18c8c8b61565d97aa28d8d5b187ff0ecdaf77b0745f8ba,LEGACY_QUOTE_REQUIRED
17192,vmm-d008b8607ea4edd616817796637f0618e516ece81e9c6926aeb89fa6fe13573b,LEGACY_QUOTE_REQUIRED
17193,vmm-fd6968e35deac4ac4371a57769e78b03a6e6afd15c382aff5c94f60d7271770f,LEGACY_QUOTE_REQUIRED
17194,vmm-752195dffd1abf5d9439b5ab2d023c0df1aae6e879ea0619149124c55609bb44,LEGACY_QUOTE_REQUIRED
17195,vmm-f6f0e8ece87c9a913b8354340d66e8afb247ca172270f58cd11b64ad50ef8430,MASS_UNKNOWN_OR_OUTLIER;LEGACY_QUOTE_REQUIRED
17196,vmm-2c5f328c2399ef975fb23e38a55b8976d7db710ffb86aae980a4415d5e98d2df,LEGACY_QUOTE_REQUIRED
17215,vmm-b14ffba928ab6cb28b8fb4ecdfda7f8c506a0245e75d7dd7ad4da67d1c280b63,MASS_UNKNOWN_OR_OUTLIER;POWER_UNKNOWN_OR_OUTLIER
17216,vmm-dc4f130f4c2d5f62dc57a0af8dd43aa737bd0646ba7399b540f2b7c0e18d3a0d,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;HYBRID_FUEL_UNCERTAIN;CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17217,vmm-ba1b34ca4f88571405b4ece6671979ad58ef3b8255cda8e14c7e2c5d56988beb,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;HYBRID_FUEL_UNCERTAIN;CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17218,vmm-c8b4aad878b18cc7ca290464db443f0643c2844700a7c2516e671005c2314f2e,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;HYBRID_FUEL_UNCERTAIN;CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17225,vmm-4356c3d6d42a3e2b2fe3039b3eaeccfa40453242fed82b527589934b567b1bc5,MASS_UNKNOWN_OR_OUTLIER;POWER_LABEL_CONFLICT
17226,vmm-7d2676299ba1ebfb3a1bc397bdd8fb5e6f80dc5817786a02f925b355f7c65e68,MASS_UNKNOWN_OR_OUTLIER
17227,vmm-d5845386990fa8fbbbb2fc78f0eb04861148887508026e12c2eef5d8f7c3758d,MASS_UNKNOWN_OR_OUTLIER
17228,vmm-594e4594f0ac61b138e26eba66697dd5d893de35863369cd543cfd01a56e2823,MASS_UNKNOWN_OR_OUTLIER
17229,vmm-97158294162d86a594c84a590d69a771e6b5becb3a0f7e8c22a8a8798b83437b,MASS_UNKNOWN_OR_OUTLIER
17230,vmm-a56f749d286ad0853208101c301761e4358e1a7eae6dc5ae4b68fa175d5424cd,MASS_UNKNOWN_OR_OUTLIER
17232,vmm-356988114e3dbc76fd32016ba956b4ca95df268c0d2933ac5b8dbdc2913545d3,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
17233,vmm-014ffdb452a68c02eb7ff67403423c887feb4fa641c09071ea214d3dad93d9ae,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
17235,vmm-22330a9f3577c171c2bf73cce6fc362dd00ffcc27993b84ce2a62cf2c3734413,MASS_UNKNOWN_OR_OUTLIER
17236,vmm-4e32018568c3cf24fa452b1c9bd0043dc270b06267541bc15c3f76fec14d1d89,MASS_UNKNOWN_OR_OUTLIER
17237,vmm-733dc7424643018f6c993c31a494a85b797e9c1326459f4fa2b1e34add36a358,DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER
17243,vmm-8f0e20ca562a2dab929590d851a707487c468852f31d7f37d0bb682df3bd5f6d,POWER_LABEL_CONFLICT
17247,vmm-0d0d071b0901d0fe05a6fe2ec68097b6378237274e5e5149edd90551b73d93fa,MASS_UNKNOWN_OR_OUTLIER
17262,vmm-84b1997c4ecccd7549d7f1b01f498e1fcde0ebc8aae4597638b31956143785f2,LEGACY_QUOTE_REQUIRED
17263,vmm-b6562568d081b804aea66cc807e5bd260f23b330e6d257a8025b5736c00acbfc,LEGACY_QUOTE_REQUIRED
17264,vmm-0ea6905b74dc345baae63b14a56164517b74dd98ad2c56291fddea536df57c2e,LEGACY_QUOTE_REQUIRED
17265,vmm-3802412df093b0b340aee0f9a68649fbd88f58c7ea9a359069f04906002ee416,LEGACY_QUOTE_REQUIRED
17266,vmm-98bad1cb110c4defef4444ae11bfede9601543ce65bf7ddc41e7440a96a40f4c,LEGACY_QUOTE_REQUIRED
17267,vmm-4722c950238c7e022ec55a9563c7dee6e88b2002e66093baa3e7b61e0397e4e4,LEGACY_QUOTE_REQUIRED
17268,vmm-08a38695eccd7ae88bfb5c71e5fc6bbc118a68b3c073958b295ecf16e204c0f1,LEGACY_QUOTE_REQUIRED
17269,vmm-f9ff2a2b25c86b01f4046bb35d9963c2efbb34a9a4b66a3ba68ed4ed7b789c7f,LEGACY_QUOTE_REQUIRED
17270,vmm-a77050b7a548c6c6906488f888e5738ef96b711da7b8b32aaa9bb3c62ddd1d3a,LEGACY_QUOTE_REQUIRED
17271,vmm-4286a8f47789504f4491a374d13755f736d63e06f37bc2e66204983c3c0f5793,LEGACY_QUOTE_REQUIRED
17272,vmm-9ef7c057229ec2f611c92a8f4aa8e9f3884fa4af1e8a13f87974793cd0e91b5b,LEGACY_QUOTE_REQUIRED
17290,vmm-93185224a1641a8819f651993d4ebc7c1ed33aa4ae0a6bb965549f7a84c076ef,LEGACY_QUOTE_REQUIRED
17291,vmm-ae193748b5626a156d9993ae39d5facfe4be790da1f5dd302c2b9939d29d9dff,LEGACY_QUOTE_REQUIRED
17292,vmm-58e4e1cdd19aa5af131d8adeb17f37c990f0a7c25cf9629dee977a9ef9d77d1e,LEGACY_QUOTE_REQUIRED
17293,vmm-75c3a050c02350af3a09eab0b5bb21285455cdf353649b65804624f4222e0022,LEGACY_QUOTE_REQUIRED
17294,vmm-b3f66c821817eed0858d0d6cf4dee1cf2c447a3e6e73c10193af1434a8941afe,LEGACY_QUOTE_REQUIRED
17295,vmm-a4e7616dc9165b30cc624f7801d3d9fcccb19f87a2091b7b9ac857aa27c2fefd,LEGACY_QUOTE_REQUIRED
17296,vmm-06c516e48cdc6a654987cdf66f94961b2d723dcae46dcfc20d3cbed9798dfb17,LEGACY_QUOTE_REQUIRED
17297,vmm-788a7b01613f1d51146b8151d6303afd998ab1c67fbaf096bc8b24babbc0b7f4,LEGACY_QUOTE_REQUIRED
17298,vmm-701b5a370f93646f4609a38c9f5d6b415baead63655dc87a275961c18f9716c0,LEGACY_QUOTE_REQUIRED
17299,vmm-928d48f927e42eb221a045c2984a664a3e4e11149d8ff5504932396e071d3af8,LEGACY_QUOTE_REQUIRED
17300,vmm-2dc6f960a5e325a01c0b11a04722d3f7d3024f9cabe32c2e2490cee11e6cf20b,LEGACY_QUOTE_REQUIRED
17325,vmm-772653cd58aa7e5df2216b030784a7eddd3a791a656f09d6b94901ddd7af5e3a,LEGACY_QUOTE_REQUIRED
17326,vmm-1d0f2d880fd9b9a9ec7c57385f9285d44b835b7bff7d2b27c14b9187dbc7991e,LEGACY_QUOTE_REQUIRED
17327,vmm-99445f57b329a6e1be56fe738549513753d24f8fb8408af86b9065977ba3472a,LEGACY_QUOTE_REQUIRED
17328,vmm-7d778cf4f84fcd818977e1e482d25cdb92af054d7cf34c75ba956d1d64476ee5,LEGACY_QUOTE_REQUIRED
17329,vmm-d790e39c95fcf7ae3b55deff6ad396fdd40bf4767b2932561c46c4d8f5a09101,LEGACY_QUOTE_REQUIRED
17330,vmm-cc9fc446f74a8b202eefad709672d8f4338e071c5ca3847ec60dd29b848bda1b,LEGACY_QUOTE_REQUIRED
17331,vmm-da10e2b7e8fc14b81547551b290502973b6aede6a3d2a0dcb45b850a4ff9b803,LEGACY_QUOTE_REQUIRED
17332,vmm-a0a4ae69be74b728ca5d931e357f7e82422ebcd2e10fb5f355f8e37c35daea94,LEGACY_QUOTE_REQUIRED
17333,vmm-2220caa09080207a055001a1265879fcd024d2f7d1107b79a53e9c2150e829e1,LEGACY_QUOTE_REQUIRED
17334,vmm-144346a1482b50aaff722a710a82f177c536e8ee5bd491a84f0c38b6daf0a8f1,LEGACY_QUOTE_REQUIRED
17335,vmm-0a50b9c91df333f7278b232a7edd31457f5ff5fd4e24482cb5990423957b2014,LEGACY_QUOTE_REQUIRED
17353,vmm-fa3dfdf646ddd6f331eab643bce9ed9686369639bda24dea2e79393b2c7ac1ef,MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17354,vmm-a02498e36663c6260732342492fb80b34c363f153d566196ccbb0ee58ee4da79,MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17355,vmm-2553624fe04e0e8efd83ebde13d01dea32ffdaca4a4af2bb926a593e83e4a184,MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17356,vmm-4febdaeaf0f28a3cafc215144f4502257445a5b8ee690d2df8319c53713892d9,MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17357,vmm-42039d248fdc86c4d16d1412aee1ce8ac27e2209987bdd322ae5ca8e8d8350e7,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17358,vmm-d56926b2e5f93b12dfc29202057aab2189c132ece1c7f110a63a8f82bce60792,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17359,vmm-c8f66265581b7d7863ac87f70b757ad17c4143da0f0759d05818cc7930b22fea,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17360,vmm-1831e61689b11d95df608415605546d33cdfadc50c2f545f85070faa4c4bc0b6,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17361,vmm-2a2cd66f16012f0e31d3dd6f6ba5a14f401a2ba689894a8910b7f332d3067889,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
17362,vmm-64d1d332374a742f65a01353e3b73af3861ba0c4836ad8e60d0f600ae477d57e,MASS_UNKNOWN_OR_OUTLIER
17398,vmm-4bac63b94b19ff6e09693299432ec381d747d36498ec1551552868e750630f79,MASS_UNKNOWN_OR_OUTLIER
17399,vmm-3faac90d74f87adb897c39ef7146267d45faf715205dc261b65cf34c06aeb1da,MASS_UNKNOWN_OR_OUTLIER
17400,vmm-91b03d70985adba235be295aced6916cff083c5db4fcf37ac842c867ecb455c4,MASS_UNKNOWN_OR_OUTLIER
17401,vmm-a93f28edf238d5f92b7da675119322ea5368578b346f5d1caff9d857066749eb,MASS_UNKNOWN_OR_OUTLIER
17402,vmm-5431591f2f48d7c9b187aa7fe0fad8cd82b3755ad1a1c44eb03dc2e3ce737d57,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
17403,vmm-9f2439b5298a831871f58d6b675bef2781097ffc7b2290b3d1b798d9f6757ca3,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
17404,vmm-a22382376e02dce941adbf56c3ff1429a23231e5103a335d473dea833d6fff32,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
17405,vmm-bd6d4eb13a2abf666e14edcaa3349ec0d3ea083ccad8856ed2d5b5d7df220380,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
17406,vmm-9730350bf3de45f4898e1a4f3a12d406b62b39b17a747541c0f8e3252e20a49d,MASS_UNKNOWN_OR_OUTLIER
17407,vmm-7896e39b719993d46868c45f0f5191a8cbc9a3d8420856cf13492dc84d8f7bc6,MASS_UNKNOWN_OR_OUTLIER
17411,vmm-2e13b0d5399661975e2ca818c2605223c1b0faa05fb690d4d2f21313d0d5563f,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
17412,vmm-b5fac127539b1073d350d5168be4a4456a6fc1f0ea016e0072ff1f6aed68b28e,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
17413,vmm-8a83a3d2efe36289fce7384bc09d785522d729680c9262b1ff26497561e2d31e,MASS_UNKNOWN_OR_OUTLIER
17414,vmm-2fa20466d73c39e1ec2c62d84df7c92cbfda3581e3bf5056bc91c1c3d7ce3d71,MASS_UNKNOWN_OR_OUTLIER
17415,vmm-f6094118167fe8d892c60e0eeacfa8c174614cbc79f4d7f9fcf541961c56a33e,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
17416,vmm-328195d2a67aa76ed7e0cd138bf4c3612a1d2798ac0f2a409dab6257a81106db,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
17417,vmm-40b4f260a04d1f86777cffb16c4e4a117702a1f2f599293577ad2f29114195e8,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
17428,vmm-06ae9faf64f2d943518800afe9e2ebfbbbb752860a252b938f1d38ef079fcffe,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
17430,vmm-d25622521765902775ee665323797a4e1ad1b5954832188b1ec6e4920bb19da9,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
17431,vmm-051f63c73a637e3bee66c350a6663bde0a2470f3b9605665317579221b989be7,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
17433,vmm-a49300b381594b85776cbd0b6f52ab5541b636d3345e1ae74d832d16c0be81de,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
17434,vmm-8997475a088856f72013e09b240488e3a187d7ab8fe41b083647e0c34f4553dc,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
17435,vmm-189c07c9781d3b955c23630e39b4481defb367464be996ad357147b4ef5bb8c2,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
17441,vmm-7e210a06f97c649ca0908f84bcd996d3efc04863980162cc441482d84236170e,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
